電池編號,V:測試電壓值 ,I:漏電流值,OM:絕緣電阻值,PF:結果判定
Q509T1G2-006,248.943,0,872476000,66
Q509T1G2-006,248.128,0,211366000,128
Q509T1G2-007,248.943,0,218901000,128
Q509T1G2-009,248.943,0,379338000,128
Q509T1G2-009,248.943,0,290825000,128
Q509T1G2-010,248.943,0,270236000,128
Q509T1G2-011,248.943,0,282747000,128
Q509T1G2-012,248.943,0,299379000,128
Q509T1G2-013,248.943,0,335568000,128
Q509T1G2-014,248.535,0,303350000,128
Q509T1G2-015,249.35,0,254889000,128
Q509T1G2-016,248.943,0,442560000,128
Q509T1G2-017,248.943,0,201562000,128
Q509T1G2-018,248.943,0,455771000,128
Q509T1G2-019,248.535,0,438657000,128
Q509T1G2-020,248.943,0,350996000,128
Q509T1G2-021,248.943,0,324858000,128
Q509T1G2-022,248.943,0,253416000,128
Q509T1G2-023,248.943,0,221280000,128
Q509T1G2-024,248.943,0,263247000,128
Q509T1G2-025,248.943,0,185071000,128
Q509T1G2-026,248.943,0,353025000,128
Q509T1G2-027,248.943,0,276350000,128
Q509T1G2-028,248.943,0,299379000,128
Q509T1G2-030,248.943,0,254472000,128
Q509T1G2-031,248.943,0,370141000,128
Q509T1G2-032,248.943,0,284062000,128
Q509T1G2-033,248.943,0,341192000,128
Q509T1G2-034,248.535,0,306399000,128
Q509T1G2-035,248.943,0,280153000,128
Q509T1G2-036,248.943,0,281444000,128
Q509T1G2-038,248.943,0,266696000,128
Q509T1G2-039,248.535,0,685094000,128
Q509T1G2-040,249.35,0,226568000,128
Q509T1G2-041,249.35,0,260312000,128
Q509T1G2-042,248.943,0,389002000,128
Q509T1G2-044,248.943,0,376996000,128
Q509T1G2-044,10.5933,-1,-1,72
Q509T1G2-045,248.943,0,477135000,128
Q509T1G2-047,248.943,0,271437000,128
Q509T1G2-048,248.943,0,238568000,128
Q509T1G2-049,248.943,0,248266000,128
Q509T1G2-050,248.535,0,294557000,128
Q509T1G2-051,248.943,0,296472000,128
Q509T1G2-052,248.943,0,415465000,128
Q509T1G2-054,248.943,0,412658000,128
Q509T1G2-055,248.943,0,305367000,128
Q509T1G2-057,248.943,0,220481000,128
Q509T1G2-058,248.943,0,292217000,128
Q509T1G2-060,248.943,0,477135000,128
Q509T1G2-061,248.535,0,1696290000,128
Q509T1G2-061,248.943,0,477135000,128
Q509T1G2-062,248.943,0,331920000,128
Q509T1G2-063,248.128,0,520286000,128
Q509T1G2-064,249.35,0,345612000,128
Q509T1G2-065,248.943,0,218901000,128
Q509T1G2-066,248.943,0,233997000,128
Q509T1G2-067,248.943,0,359255000,128
Q509T1G2-068,248.535,0,374070000,128
Q509T1G2-069,248.943,0,306901000,128
Q509T1G2-200,248.943,0,181766000,128
Q509T1G2-201,248.535,0,268605000,128
Q509T1G2-202,248.943,0,367912000,128
Q509T1G2-203,249.35,0,416145000,128
Q509T1G2-241,248.535,0,307946000,128
Q509T1G2-242,248.535,0,216218000,128
Q509T1G2-243,247.721,0,326739000,128
Q509T1G2-244,246.091,0,288869000,128
Q509T1H1-002,249.35,0,1492030000,128
Q509T1H1-003,249.35,0,359843000,128
Q509T1H1-004,249.35,0,392137000,128
Q509T1H1-005,248.943,0,316442000,128
Q509T1H1-006,249.35,0,407822000,128
Q509T1H1-007,248.128,0,341986000,128
Q509T1H1-008,-1,-1,-1,98
Q509T1H1-009,249.35,0,288553000,128
Q509T1H1-010,249.35,0,295523000,128
Q509T1H1-011,248.943,0,376996000,128
Q509T1H1-012,248.943,0,300854000,128
Q509T1H1-013,249.35,0,269486000,128
Q509T1H1-014,248.943,0,394022000,128
Q509T1H1-015,249.35,0,254889000,128
Q509T1H1-016,248.128,0,247453000,128
Q509T1H1-017,249.35,0,213147000,128
Q509T1H1-018,249.35,0,274320000,128
Q509T1H1-019,248.943,0,350996000,128
Q509T1H1-020,249.35,0,361972000,128
Q509T1H1-021,248.943,0,462677000,128
Q509T1H1-023,248.943,0,326595000,128
Q509T1H1-024,249.35,0,466972000,128
Q509T1H1-025,249.35,0,240840000,128
Q509T1H1-026,248.943,0,324858000,128
Q509T1H1-027,248.943,0,244293000,128
Q509T1H1-028,-1,-1,-1,98
Q509T1H1-029,249.35,0,316960000,128
Q509T1H1-031,248.943,0,421195000,128
Q509T1H1-033,249.35,0,285857000,128
Q509T1H1-034,249.35,0,402456000,128
Q509T1H1-035,248.943,0,445791000,128
Q509T1H1-036,248.943,0,254472000,128
Q509T1H1-037,249.35,0,418995000,128
Q509T1H1-039,248.535,0,284922000,128
Q509T1H1-040,249.35,0,1653330000,128
Q509T1H1-041,249.35,0,275555000,128
Q509T1H1-042,246.091,0,447212000,128
Q509T1H1-043,249.35,0,296958000,128
Q509T1H1-044,45.2253,-1,-1,72
Q509T1H1-045,248.943,0,339296000,128
Q509T1H1-046,248.943,0,250301000,128
Q509T1H1-048,248.943,0,296472000,128
Q509T1H1-049,249.35,0,339852000,128
Q509T1H1-050,249.35,0,474212000,128
Q509T1H1-051,248.943,0,228739000,128
Q509T1H1-052,248.943,0,341192000,128
Q509T1H1-053,248.943,0,455771000,128
Q509T1H1-054,248.535,0,314296000,128
Q509T1H1-055,249.35,0,399825000,128
Q509T1H1-058,248.128,0,186157000,128
Q509T1H1-059,248.535,0,300361000,128
Q509T1H1-060,248.535,0,290349000,128
Q509T1H1-062,249.35,0,264819000,128
Q509T1H1-063,249.35,0,375296000,128
Q509T1H1-064,249.35,0,392137000,128
Q509T1H1-065,249.35,0,377613000,128
Q509T1H1-066,248.943,0,1650630000,128
Q509T1H1-067,246.091,0,319437000,128
Q509T1H1-068,249.35,0,220048000,128
Q509T1H1-069,249.35,0,248672000,128
Q509T1H1-070,249.35,0,325390000,128
Q509T1H1-071,249.35,0,287199000,128
Q509T1H1-072,249.35,0,402456000,128
Q509T1H1-073,248.943,0,272649000,128
Q509T1H1-074,248.943,0,480892000,128
Q509T1H1-075,249.35,0,308956000,128
Q509T1H1-077,248.943,0,239503000,128
Q509T1H1-200,248.943,0,267866000,128
Q509T1H1-201,249.35,0,304345000,128
Q509T1H1-202,248.943,0,570779000,128
Q509T1H1-202,249.35,0,334280000,128
Q509T1H1-203,248.943,0,191452000,128
Q509T1H1-204,249.35,0,343670000,128
Q509T1H1-205,249.35,0,301346000,128
Q509T1H1-206,248.943,0,218901000,128
Q509T1H1-207,249.35,0,263678000,128
Q509T1H1-208,248.943,0,314811000,128
Q509T1H1-209,248.535,0,435524000,128
Q509T1H1-211,248.943,0,272649000,128
Q509T1H2-001,248.535,0,438657000,128
Q509T1H2-003,248.943,0,286729000,128
Q509T1H2-004,248.943,0,430094000,128
Q509T1H2-005,248.535,0,298889000,128
Q509T1H2-006,248.943,0,285389000,128
Q509T1H2-007,248.535,0,320913000,128
Q509T1H2-008,248.943,0,318090000,128
Q509T1H2-009,248.943,0,306901000,128
Q509T1H2-010,248.943,0,343109000,128
Q509T1H2-011,248.943,0,246263000,128
Q509T1H2-012,248.943,0,299379000,128
Q509T1H2-014,248.943,0,280153000,128
Q509T1H2-015,246.091,0,258007000,128
Q509T1H2-016,248.128,0,254701000,128
Q509T1H2-017,248.943,0,517571000,128
Q509T1H2-018,248.943,0,299379000,128
Q509T1H2-019,248.943,0,1489600000,66
Q509T1H2-019,248.943,0,280153000,128
Q509T1H2-020,249.35,0,355659000,128
Q509T1H2-021,248.943,0,160297000,128
Q509T1H2-025,249.35,0,251742000,128
Q509T1H2-026,248.943,0,302343000,128
Q509T1H2-029,249.35,0,318611000,128
Q509T1H2-030,248.943,0,275105000,128
Q509T1H2-031,248.943,0,367912000,128
Q509T1H2-032,248.943,0,280153000,128
Q509T1H2-033,10.5933,-1,-1,72
Q509T1H2-033,10.5933,-1,-1,72
Q509T1H2-034,248.943,0,321439000,128
Q509T1H2-035,248.943,0,330126000,128
Q509T1H2-036,248.943,0,255537000,128
Q509T1H2-037,247.721,0,91526300,66
Q509T1H2-037,248.535,0,331377000,128
Q509T1H2-038,248.943,0,233104000,128
Q509T1H2-039,248.535,0,1487160000,128
Q509T1H2-040,248.535,0,275898000,128
Q509T1H2-041,248.535,0,530203000,128
Q509T1H2-042,248.943,0,299379000,128
Q509T1H2-043,248.943,0,318090000,128
Q509T1H2-045,248.943,0,221280000,128
Q509T1H2-046,248.943,0,535731000,128
Q509T1H2-047,249.35,0,233486000,128
Q509T1H2-048,248.943,0,293622000,128
Q509T1H2-049,248.943,0,293622000,128
Q509T1H2-050,248.943,0,469795000,128
Q509T1H2-051,248.535,0,203924000,128
Q509T1H2-052,248.943,0,384109000,128
Q509T1H2-053,247.313,0,241534000,128
Q509T1H2-054,248.943,0,286729000,128
Q509T1H2-055,248.535,0,324327000,128
Q509T1H2-056,249.35,0,397229000,128
Q509T1H2-057,248.535,0,96011900,66
Q509T1H2-057,248.943,0,496531000,128
Q509T1H2-058,247.721,0,281359000,128
Q509T1H2-059,249.35,0,233486000,128
Q509T1H2-060,249.35,0,287199000,128
Q509T1H2-061,249.35,0,254889000,128
Q509T1H2-062,249.35,0,703141000,128
Q509T1H2-063,248.535,0,303350000,128
Q509T1H2-064,249.35,0,201892000,128
Q509T1H2-065,248.943,0,203578000,128
Q509T1H2-067,249.35,0,221642000,128
Q509T1H2-068,248.943,0,427086000,128
Q509T1H2-069,248.943,0,225363000,128
Q509T1H2-070,248.943,0,281444000,128
Q509T1H2-071,248.128,0,392732000,128
Q509T1H2-072,248.943,0,260997000,128
Q509T1H2-073,248.943,0,462677000,128
Q509T1H2-074,248.535,0,336870000,128
Q509T1H2-075,248.943,0,386540000,128
Q509T1H2-076,248.943,0,391496000,128
Q509T1H2-077,249.35,0,328889000,128
Q509T1H2-078,249.35,0,410559000,128
Q509T1H2-079,248.943,0,391496000,128
Q509T1H2-201,248.535,0,272203000,128
Q509T1H2-202,248.943,0,277606000,128
Q509T1H2-203,248.943,0,328351000,128
Q509T1H2-204,245.276,0,252831000,128
Q509T1I1-001,248.535,0,1693710000,128
Q509T1I1-001,248.943,0,1696480000,128
Q509T1I1-002,248.943,0,386540000,128
Q509T1I1-003,249.35,0,328889000,128
Q509T1I1-004,249.35,0,288553000,128
Q509T1I1-005,248.943,0,323139000,128
Q509T1I1-006,248.943,0,372398000,128
Q509T1I1-007,248.943,0,384109000,128
Q509T1I1-009,248.535,0,262816000,128
Q509T1I1-010,248.943,0,222085000,128
Q509T1I1-011,248.943,0,361381000,128
Q509T1I1-012,248.943,0,504738000,128
Q509T1I1-014,248.943,0,222085000,128
Q509T1I1-015,248.943,0,266696000,128
Q509T1I1-016,248.943,0,1526840000,66
Q509T1I1-016,248.943,0,415465000,128
Q509T1I1-017,248.128,0,277961000,128
Q509T1I1-017,248.943,0,159878000,128
Q509T1I1-018,248.943,0,222895000,128
Q509T1I1-020,249.35,0,1568550000,128
Q509T1I1-020,248.943,0,228739000,128
Q509T1I1-021,248.943,0,355078000,128
Q509T1I1-022,248.943,0,328351000,66
Q509T1I1-022,248.943,0,341192000,128
Q509T1I1-025,248.943,0,218901000,128
Q509T1I1-026,248.943,0,306901000,128
Q509T1I1-029,248.943,0,95953100,66
Q509T1I1-029,249.35,0,243718000,128
Q509T1I1-032,248.943,0,355078000,128
Q509T1I1-033,247.313,0,396559000,128
Q509T1I1-034,245.683,0,340529000,128
Q509T1I1-036,248.943,0,386540000,128
Q509T1I1-037,248.943,0,350996000,128
Q509T1I1-038,248.943,0,386540000,128
Q509T1I1-039,248.943,0,345047000,128
Q509T1I1-040,248.535,0,1742100000,66
Q509T1I1-040,248.943,0,1650630000,128
Q509T1I1-040,248.943,0,282747000,128
Q509T1I1-042,248.943,0,331920000,128
Q509T1I1-043,248.943,0,246263000,128
Q509T1I1-046,248.535,0,476355000,128
Q509T1I1-047,248.535,0,700843000,128
Q509T1I1-048,248.943,0,592945000,128
Q509T1I1-049,248.943,0,598758000,128
Q509T1I1-051,248.943,0,341192000,128
Q509T1I1-052,248.943,0,187342000,128
Q509T1I1-053,248.943,0,223712000,128
Q509T1I1-056,249.35,0,312109000,128
Q509T1I1-059,52.9666,-1,-1,72
Q509T1I1-059,248.943,0,308451000,128
Q509T1I1-060,248.943,0,407156000,128
Q509T1I1-061,248.943,0,592945000,128
Q509T1I1-062,248.535,0,358667000,128
Q509T1I1-063,248.943,0,343109000,128
Q509T1I1-064,249.35,0,387173000,128
Q509T1I1-200,248.535,0,284922000,128
Q509T1I1-201,248.943,0,2096850000,128
Q509T1I1-201,248.943,0,92116600,128
Q509T1I1-201,248.128,0,1008360000,128
Q509T1I1-202,247.721,0,267725000,66
Q509T1I1-202,249.35,0,220842000,128
Q509T1I1-203,248.535,0,499782000,128
Q509T1I1-204,248.943,0,1489600000,128
Q509T1I1-204,248.943,0,1850710000,128
Q509T1I1-204,248.943,0,213543000,128
Q509T1I1-205,248.943,0,389002000,128
Q509T1I1-206,248.943,0,389002000,128
Q509T1I1-207,248.128,0,368930000,128
Q509T1I1-207,-1,-1,-1,98
Q509T1I1-207,249.35,0,281905000,128
Q509T1I1-208,248.943,0,308451000,128
Q509T1I1-209,248.535,0,417626000,128
Q509T1I1-210,248.943,0,290825000,128
Q509T1I1-211,248.943,0,260997000,128
Q509T1I1-212,248.943,0,374683000,128
Q509T1I1-213,248.943,0,545298000,128
Q509T1I1-214,248.943,0,581651000,128
Q509T1I1-215,248.943,0,255537000,128
Q509T1I1-216,248.943,0,370141000,128
Q510T1A1-001,249.35,0,345612000,128
Q510T1A1-002,249.35,0,353603000,128
Q510T1A1-003,248.943,0,217343000,128
Q510T1A1-004,-1,-1,-1,98
Q510T1A1-004,248.943,0,337422000,128
Q510T1A1-005,249.35,0,304345000,128
Q510T1A1-006,249.35,0,377613000,128
Q510T1A1-007,248.128,0,298399000,128
Q510T1A1-008,248.943,0,273871000,128
Q510T1A1-009,245.683,0,296915000,128
Q510T1A1-010,248.943,0,389002000,128
Q510T1A1-011,249.35,0,237106000,128
Q510T1A1-012,249.35,0,577107000,128
Q510T1A1-013,249.35,0,336117000,128
Q510T1A1-014,248.943,0,335568000,128
Q510T1A1-015,249.35,0,453136000,128
Q510T1A1-017,248.128,0,579747000,128
Q510T1A1-018,248.535,0,336870000,128
Q510T1A1-019,59.0781,-1,-1,72
Q510T1A1-021,248.535,0,1487160000,66
Q510T1A1-021,248.943,0,326595000,128
Q510T1A1-022,248.943,0,296472000,128
Q510T1A1-022,249.35,0,302838000,128
Q510T1A1-023,248.943,0,228099000,66
Q510T1A1-023,247.721,0,253223000,128
Q510T1A1-024,248.943,0,220481000,128
Q510T1A1-025,249.35,0,339852000,128
Q510T1A1-026,249.35,0,430798000,128
Q510T1A1-027,249.35,0,546190000,128
Q510T1A1-028,248.943,0,412658000,128
Q510T1A1-029,248.943,0,313197000,128
Q510T1A1-030,249.35,0,405121000,128
Q510T1A1-031,248.535,0,360789000,128
Q510T1A1-032,248.943,0,328351000,128
Q510T1A1-033,249.35,0,531942000,128
Q510T1A1-034,249.35,0,366307000,128
Q510T1A1-035,248.943,0,353025000,128
Q510T1A1-036,248.943,0,436238000,128
Q510T1A1-037,248.943,0,343109000,128
Q510T1A1-038,248.943,0,326595000,128
Q510T1A1-039,248.943,0,445791000,128
Q510T1A1-040,249.35,0,477916000,128
Q510T1A1-041,249.35,0,449804000,128
Q510T1A1-041,248.943,0,230465000,128
Q510T1A1-042,249.35,0,305867000,128
Q510T1A1-043,249.35,0,497344000,128
Q510T1A1-044,249.35,0,394666000,128
Q510T1A1-045,248.128,0,235033000,128
Q510T1A1-046,248.943,0,348991000,128
Q510T1A1-047,248.943,0,235804000,128
Q510T1A1-048,248.943,0,326595000,128
Q510T1A1-049,248.943,0,266696000,128
Q510T1A1-050,249.35,0,260312000,128
Q510T1A1-051,249.35,0,345612000,128
Q510T1A1-052,248.943,0,295040000,128
Q510T1A1-053,249.35,0,449804000,128
Q510T1A1-054,248.943,0,436238000,128
Q510T1A1-056,249.35,0,269486000,128
Q510T1A1-057,249.35,0,206667000,128
Q510T1A1-058,248.943,0,386540000,128
Q510T1A1-059,248.943,0,370141000,128
Q510T1A1-060,247.721,0,235556000,128
Q510T1A1-061,248.943,0,328351000,128
Q510T1A1-062,248.943,0,302343000,128
Q510T1A1-063,248.943,0,452395000,128
Q510T1A1-064,249.35,0,373008000,128
Q510T1A1-065,249.35,0,459950000,128
Q510T1A1-066,248.943,0,365709000,128
Q510T1A1-067,248.943,0,310017000,128
Q510T1A1-068,249.35,0,397229000,128
Q510T1A1-069,248.943,0,328351000,128
Q510T1A1-070,248.943,0,391496000,128
Q510T1A1-071,248.943,0,535731000,128
Q510T1A1-072,249.35,0,394666000,128
Q510T1A1-073,248.943,0,302343000,128
Q510T1A1-074,249.35,0,310524000,128
Q510T1A2-002,248.943,0,305367000,128
Q510T1A2-003,248.943,0,399172000,128
Q510T1A2-004,248.943,0,1796280000,128
Q510T1A2-004,248.943,0,1526840000,128
Q510T1A2-005,248.943,0,209155000,66
Q510T1A2-005,247.721,0,20668100,128
Q510T1A2-006,248.943,0,343109000,128
Q510T1A2-007,248.943,0,1650630000,128
Q510T1A2-008,248.943,0,1489600000,128
Q510T1A2-009,248.943,0,1489600000,128
Q510T1A2-009,248.943,0,1489600000,128
Q510T1A2-009,247.313,0,250717000,128
Q510T1A2-010,248.943,0,131063000,66
Q510T1A2-010,248.943,0,1489600000,128
Q510T1A2-011,248.943,0,1650630000,66
Q510T1A2-011,248.943,0,1526840000,128
Q510T1A2-012,248.943,0,370141000,128
Q510T1A2-012,248.535,0,1487160000,128
Q510T1A2-012,249.35,0,1492030000,128
Q510T1A2-013,249.35,0,208072000,128
Q510T1A2-014,248.943,0,1526840000,128
Q510T1A2-015,248.943,0,1489600000,128
Q510T1A2-016,249.35,0,1853740000,128
Q510T1A2-016,248.943,0,1565980000,128
Q510T1A2-018,248.943,0,1565980000,128
Q510T1A2-018,248.943,0,302343000,128
Q510T1A2-019,249.35,0,1529330000,128
Q510T1A2-019,249.35,0,1492030000,128
Q510T1A2-020,249.35,0,40972200,128
Q510T1A2-021,249.35,0,672234000,128
Q510T1A2-022,248.943,0,1489600000,128
Q510T1A2-022,249.35,0,285857000,128
Q510T1A2-023,248.943,0,1796280000,128
Q510T1A2-023,248.943,0,1565980000,128
Q510T1A2-025,249.35,0,1568550000,128
Q510T1A2-026,246.091,0,226969000,128
Q510T1A2-027,249.35,0,206667000,128
Q510T1A2-028,248.535,0,335019000,128
Q510T1A2-031,249.35,0,1492030000,66
Q510T1A2-031,248.128,0,1560860000,128
Q510T1A2-032,248.943,0,1650630000,128
Q510T1A2-034,248.943,0,1526840000,128
Q510T1A2-035,248.943,0,1489600000,128
Q510T1A2-035,249.35,0,44909100,66
Q510T1A2-036,248.943,0,1489600000,128
Q510T1A2-037,248.943,0,1565980000,128
Q510T1A2-037,249.35,0,1568550000,66
Q510T1A2-037,66.8193,-1,-1,72
Q510T1A2-037,63.5599,-1,-1,72
Q510T1A2-037,247.721,0,1482280000,128
Q510T1A2-037,7.74127,-1,-1,72
Q510T1A2-037,248.943,0,1526840000,66
Q510T1A2-037,8.55614,-1,-1,74
Q510T1A2-037,9.37101,-1,-1,74
Q510T1A2-037,249.35,0,1609830000,66
Q510T1A2-038,249.35,0,1699260000,128
Q510T1A2-039,248.943,0,275105000,128
Q510T1A2-040,248.128,0,35679800,66
Q510T1A2-040,249.35,0,1492030000,66
Q510T1A2-040,249.35,0,51886100,66
Q510T1A2-040,-1,-1,-1,98
Q510T1A2-040,249.35,0,70424100,66
Q510T1A2-040,248.128,0,15592600,66
Q510T1A2-041,248.943,0,1565980000,128
Q510T1A2-042,248.943,0,1489600000,66
Q510T1A2-042,248.943,0,442560000,66
Q510T1A2-042,248.943,0,1489600000,128
Q510T1A2-043,248.943,0,1607190000,128
Q510T1A2-043,249.35,0,1492030000,128
Q510T1A2-044,248.943,0,1650630000,128
Q510T1A2-044,249.35,0,1609830000,66
Q510T1A2-044,248.535,0,1647930000,128
Q510T1A2-045,248.943,0,1526840000,128
Q510T1A2-047,249.35,0,1529330000,66
Q510T1A2-047,248.535,0,1487160000,128
Q510T1A2-048,248.128,0,1521840000,128
Q510T1A2-048,248.943,0,227038000,128
Q510T1A2-049,248.943,0,296472000,128
Q510T1A2-049,117.341,-1,-1,72
Q510T1A2-049,81.8944,-1,-1,72
Q510T1A2-049,249.35,0,1492030000,128
Q510T1A2-050,248.943,0,1420310000,128
Q510T1A2-051,248.943,0,386540000,128
Q510T1A2-052,248.535,0,1524340000,128
Q510T1A2-052,248.535,0,241002000,128
Q510T1A2-053,247.721,0,1642530000,128
Q510T1A2-053,248.943,0,17099600,66
Q510T1A2-053,247.721,0,303867000,128
Q510T1A2-054,248.943,0,357154000,128
Q510T1A2-055,248.943,0,1420310000,128
Q510T1A2-056,248.128,0,1484720000,128
Q510T1A2-057,248.943,0,269046000,128
Q510T1A2-059,248.943,0,462677000,128
Q510T1A2-060,248.943,0,232218000,128
Q510T1A2-061,248.943,0,318090000,128
Q510T1A2-062,248.535,0,1563420000,128
Q510T1A2-063,248.943,0,1489600000,128
Q510T1A2-064,249.35,0,489386000,128
Q510T1A2-064,247.721,0,161155000,128
Q510T1A2-064,248.128,0,1484720000,128
Q510T1A2-065,248.943,0,326595000,128
Q510T1A2-066,248.943,0,1744950000,128
Q510T1A2-067,248.128,0,405823000,128
Q510T1A2-068,249.35,0,1529330000,128
Q510T1A2-069,248.943,0,430094000,128
Q510T1A2-070,249.35,0,421885000,128
Q510T1A2-071,248.943,0,550210000,128
Q510T1A2-072,106.748,-1,-1,72
Q510T1A2-072,248.943,0,1526840000,128
Q510T1A2-073,248.943,0,1607190000,128
Q510T1A2-073,248.943,0,345047000,128
Q510T1A2-074,247.313,0,350714000,128
Q510T1A2-075,248.535,0,1524340000,128
Q510T1A2-076,249.35,0,1492030000,128
Q510T1A2-077,248.943,0,258785000,128
Q510T1A2-077,248.943,0,1489600000,128
Q510T1A2-200,248.535,0,312684000,128
Q510T1A2-201,248.943,0,1489600000,128
Q510T1A2-202,248.943,0,1489600000,66
Q510T1A2-202,248.943,0,1489600000,128
Q510T1A2-203,248.943,0,1489600000,128
Q510T1A2-204,248.943,0,1526840000,66
Q510T1A2-204,248.943,0,1696480000,128
Q510T1A2-205,248.943,0,508944000,128
Q510T1A2-206,248.943,0,333734000,128
Q510T1A2-241,248.535,0,458447000,128
Q510T1B1-001,248.943,0,248266000,128
Q510T1B1-002,247.721,0,1482280000,128
Q510T1B1-003,248.535,0,268605000,128
Q510T1B1-004,248.943,0,418311000,128
Q510T1B1-005,248.535,0,781710000,128
Q510T1B1-006,248.943,0,1489600000,128
Q510T1B1-007,247.721,0,502260000,128
Q510T1B1-008,-1,-1,-1,98
Q510T1B1-008,-1,-1,-1,98
Q510T1B1-008,248.535,0,247859000,128
Q510T1B1-009,248.128,0,248463000,128
Q510T1B1-010,248.943,0,409888000,128
Q510T1B1-011,249.35,0,1653330000,128
Q510T1B1-012,248.943,0,343109000,128
Q510T1B1-013,248.943,0,1607190000,128
Q510T1B1-014,248.943,0,1489600000,128
Q510T1B1-015,52.9666,-1,-1,72
Q510T1B1-015,48.8922,-1,-1,72
Q510T1B1-015,248.943,0,1607190000,128
Q510T1B1-016,248.943,0,236718000,128
Q510T1B1-017,248.943,0,302343000,128
Q510T1B1-018,248.943,0,1607190000,128
Q510T1B1-019,248.943,0,306901000,128
Q510T1B1-020,248.943,0,1526840000,128
Q510T1B1-021,248.943,0,1526840000,128
Q510T1B1-022,248.943,0,1489600000,128
Q510T1B1-023,248.943,0,305367000,128
Q510T1B1-024,248.943,0,1565980000,128
Q510T1B1-025,248.943,0,1607190000,128
Q510T1B1-026,248.943,0,1526840000,128
Q510T1B1-027,248.943,0,1526840000,128
Q510T1B1-029,248.943,0,1565980000,128
Q510T1B1-030,248.943,0,1489600000,128
Q510T1B1-031,247.313,0,1479840000,128
Q510T1B1-032,248.535,0,303350000,128
Q510T1B1-033,248.535,0,1487160000,128
Q510T1B1-034,248.943,0,1489600000,128
Q510T1B1-035,248.943,0,323139000,128
Q510T1B1-036,248.943,0,267866000,128
Q510T1B1-037,248.943,0,1489600000,128
Q510T1B1-038,213.903,-1,-1,74
Q510T1B1-038,248.943,0,1489600000,128
Q510T1B1-039,248.943,0,1565980000,128
Q510T1B1-040,248.943,0,1489600000,128
Q510T1B1-041,248.943,0,1526840000,66
Q510T1B1-041,248.943,0,1526840000,128
Q510T1B1-042,248.128,0,234129000,66
Q510T1B1-042,248.535,0,1563420000,128
Q510T1B1-043,248.943,0,1489600000,128
Q510T1B1-044,247.721,0,305394000,128
Q510T1B1-045,248.535,0,521140000,128
Q510T1B1-046,248.535,0,317570000,128
Q510T1B1-047,248.535,0,1487160000,128
Q510T1B1-048,248.943,0,1489600000,66
Q510T1B1-048,248.535,0,1487160000,128
Q510T1B1-048,248.943,0,1489600000,128
Q510T1B1-049,248.535,0,1524340000,128
Q510T1B1-050,248.535,0,1563420000,128
Q510T1B1-051,248.943,0,1526840000,128
Q510T1B1-052,248.943,0,1489600000,128
Q510T1B1-053,248.943,0,310017000,128
Q510T1B1-054,248.943,0,313197000,128
Q510T1B1-055,248.943,0,1526840000,128
Q510T1B1-056,248.943,0,1526840000,128
Q510T1B1-057,248.535,0,243894000,128
Q510T1B1-058,248.943,0,1607190000,128
Q510T1B1-059,248.943,0,1489600000,128
Q510T1B1-060,248.943,0,49646400,66
Q510T1B1-060,248.535,0,1563420000,128
Q510T1B1-061,248.943,0,284062000,128
Q510T1B1-062,247.313,0,1555730000,128
Q510T1B1-063,248.943,0,396580000,128
Q510T1B1-064,248.943,0,560306000,128
Q510T1B1-065,248.943,0,1526840000,128
Q510T1B1-066,248.943,0,228739000,128
Q510T1B1-067,248.943,0,252369000,128
Q510T1B1-068,248.128,0,1484720000,128
Q510T1B1-069,248.943,0,355078000,128
Q510T1B1-070,248.943,0,246066000,66
Q510T1B1-070,248.128,0,1484720000,128
Q510T1B1-071,-1,-1,-1,96
Q510T1B1-071,248.535,0,284922000,128
Q510T1B1-072,248.943,0,257693000,128
Q510T1B1-073,248.943,0,1526840000,128
Q510T1B1-074,248.535,0,1487160000,128
Q510T1B1-075,248.943,0,1489600000,128
Q510T1B1-082,248.535,0,1487160000,128
